global_idx,Breast,Lung,Bowel,Prostate,Cervix,Skin,Myeloid,Lymphoid,Brain,Liver,Ovary,Stomach
1832,1,0,1,1,1,0,1,1,0,0,0,0
1650,1,1,1,0,1,0,0,0,0,0,0,0
1118,1,1,1,1,1,1,0,1,0,1,1,1
954,1,0,0,0,0,0,1,0,0,0,0,0
666,1,0,0,0,0,0,0,0,1,0,0,0
1770,0,1,1,1,1,0,1,1,0,0,0,0
461,1,1,0,1,1,0,1,0,0,1,1,1
670,1,1,0,1,1,0,1,0,1,1,1,0
1501,1,1,0,1,0,0,0,0,0,1,0,0
1550,1,0,1,0,0,0,0,0,0,0,0,0
27,1,0,0,0,0,1,0,0,0,1,1,0
998,1,1,1,0,0,1,0,0,1,0,1,0
1308,1,1,0,1,1,1,0,0,1,0,0,0
92,1,1,0,0,0,0,1,1,0,1,0,1
839,0,0,0,0,0,0,1,1,0,0,0,0
477,1,0,0,0,1,1,0,0,0,0,0,1
1439,0,1,1,0,0,0,0,0,0,0,0,0
409,0,0,0,0,1,0,1,0,0,0,0,0
435,1,1,0,0,0,0,0,0,0,0,0,0
366,1,1,1,1,1,0,0,0,1,1,1,0
978,0,1,0,0,1,0,0,0,0,0,0,0
1101,1,0,1,0,0,1,0,0,0,1,0,0
239,1,0,0,0,1,1,1,1,1,0,1,1
240,1,1,0,1,1,1,0,0,1,1,1,0
682,0,0,1,0,0,0,0,0,0,1,0,0
691,0,0,0,1,1,0,0,0,0,0,0,0
1235,0,1,1,0,1,0,1,1,0,0,0,1
22,1,0,0,0,0,0,1,0,0,0,1,1
1009,1,0,1,0,0,0,0,0,0,0,0,0
635,1,0,1,0,0,0,0,0,0,0,0,0
1677,0,0,0,0,1,0,0,0,1,0,0,0
1820,0,0,1,1,1,0,1,0,0,0,0,0
1190,1,1,0,1,0,0,1,1,1,0,0,0
558,1,0,1,0,0,0,0,1,0,1,0,0
1050,0,0,0,0,1,0,0,1,0,0,0,0
1228,1,0,0,0,1,1,0,0,0,1,0,0
898,1,0,0,0,0,0,0,0,0,1,0,0
72,0,0,0,0,0,0,0,0,1,0,1,0
1485,1,1,1,1,0,0,0,0,0,1,1,0
627,1,1,0,0,1,1,0,0,1,0,1,0
1932,1,1,1,1,1,0,0,0,0,1,0,0
1833,1,0,0,0,1,1,1,1,0,0,1,0
554,1,0,1,0,1,0,1,1,1,1,0,1
382,0,0,0,0,1,0,1,0,0,0,0,0
1232,1,0,1,1,1,0,1,1,0,0,1,1
131,1,0,0,0,0,1,0,1,0,1,0,0
1436,0,1,0,0,0,0,0,0,0,1,0,0
853,0,0,1,0,0,0,1,0,0,0,0,0
552,1,0,0,1,0,0,0,0,0,0,0,0
600,1,0,0,0,0,0,0,0,1,0,0,0
799,1,1,1,0,0,0,1,1,0,0,1,0
759,0,1,0,0,0,0,0,0,0,0,1,0
1356,1,1,1,1,1,1,0,0,0,0,0,0
769,1,1,0,1,1,0,1,1,1,0,1,0
1361,1,0,0,0,1,0,0,0,0,0,0,0
162,0,1,0,0,1,1,0,1,0,0,0,0
1471,1,0,1,0,0,1,1,0,0,0,0,0
135,1,0,0,0,0,1,0,0,0,0,0,0
338,1,1,1,1,1,1,1,1,0,0,1,1
653,0,1,0,0,0,0,1,0,0,0,0,0
1359,1,1,1,0,1,0,1,1,0,1,0,1
1748,1,0,1,0,1,0,0,0,1,1,0,1
1328,1,1,1,1,1,1,1,0,0,1,1,1
433,1,0,0,1,1,1,1,1,0,0,0,0
585,1,0,0,0,0,1,0,0,0,0,0,0
1632,1,0,0,0,0,0,0,0,1,0,0,0
1293,1,1,0,0,0,0,0,0,0,0,0,0
1821,1,1,1,1,1,0,1,1,1,1,0,1
1920,0,0,1,1,0,0,0,0,0,0,0,0
1869,0,0,0,0,0,0,0,0,1,1,0,0
199,0,1,1,0,0,0,0,0,0,0,0,0
1146,1,1,1,1,1,1,1,1,1,1,1,1
256,1,0,0,0,0,0,0,0,0,1,0,0
285,1,1,1,1,1,1,0,1,1,0,1,1
794,1,1,1,1,1,1,1,1,1,1,1,1
83,0,1,1,0,0,0,0,0,0,0,0,0
370,1,1,1,1,1,1,1,1,1,1,0,0
701,0,0,1,1,1,0,1,1,1,0,1,1
18,1,1,0,1,1,1,1,1,1,1,1,0
419,1,1,1,1,1,1,1,1,1,1,1,1
1798,0,0,1,0,0,0,1,1,0,1,0,0
206,0,0,1,0,0,0,1,0,0,0,0,0
475,1,1,1,1,1,1,1,1,1,1,1,1
203,1,0,1,1,0,0,0,1,1,0,1,0
829,1,1,0,0,1,0,1,1,0,1,0,0
1788,1,1,0,0,0,1,0,0,0,1,0,0
641,1,1,1,0,1,1,1,0,1,1,0,0
1251,1,0,0,1,0,1,1,1,0,0,1,0
862,1,1,0,1,0,0,1,0,1,1,0,0
495,1,1,1,1,1,1,0,1,1,1,0,1
52,1,1,0,1,0,0,0,0,0,0,1,0
591,0,0,1,0,0,0,0,0,1,1,0,1
12,0,1,1,0,0,0,0,0,1,0,0,1
801,1,0,1,1,0,1,1,1,0,0,0,0
1044,0,0,1,0,0,1,0,0,0,0,0,0
1547,1,0,0,0,0,0,0,0,1,0,0,0
148,0,0,0,1,0,0,0,0,0,1,0,0
245,0,0,0,0,0,0,0,0,0,1,1,0
408,1,1,1,1,1,1,1,1,1,1,1,1
472,1,1,1,1,0,1,0,1,0,0,0,0
375,1,1,1,1,1,1,1,0,1,1,0,1
1648,1,0,0,0,1,0,1,1,0,1,1,0
595,0,0,1,1,0,0,0,0,0,1,1,0
1087,0,1,0,0,0,0,1,0,0,0,0,0
1769,0,1,1,1,0,0,0,1,1,0,0,1
356,1,1,1,1,1,1,1,1,1,1,1,1
835,1,1,0,0,1,0,1,1,0,0,0,1
601,0,1,0,1,0,0,1,0,0,1,0,0
417,0,1,1,0,1,0,0,1,0,0,0,0
1151,0,0,1,1,0,1,1,1,0,0,1,0
480,1,1,0,1,0,0,1,1,1,1,1,0
1449,1,0,0,0,1,1,0,0,0,1,0,0
806,1,0,0,1,0,0,1,1,0,1,0,1
746,0,1,1,0,1,0,1,1,0,1,1,1
487,0,0,0,1,0,0,0,0,0,1,0,0
834,1,0,0,0,0,1,1,1,1,0,1,0
1301,1,0,0,0,1,0,0,0,0,0,0,0
1725,1,0,0,0,0,0,0,0,0,0,0,1
71,1,1,0,0,0,0,0,0,0,0,0,0
1464,0,0,1,0,0,0,0,0,0,0,0,1
315,1,1,1,1,1,1,0,1,1,0,1,1
284,1,1,1,1,1,1,1,1,0,1,0,1
908,1,1,1,0,0,0,0,0,1,0,0,0
875,1,0,1,1,1,0,1,1,1,1,0,0
121,1,1,1,1,1,0,0,1,0,0,1,1
190,1,1,1,0,1,1,0,1,0,0,1,1
459,1,1,0,0,0,0,0,1,0,1,0,0
1700,1,0,1,0,0,0,0,0,0,0,0,0
1133,1,0,0,0,0,0,0,0,0,0,1,0
665,1,0,0,0,0,0,1,0,0,0,0,0
136,0,0,0,0,1,0,0,1,0,0,0,0
1105,0,1,0,0,0,0,0,0,0,1,0,0
1772,1,1,1,0,1,0,1,1,1,0,1,0
1793,0,0,0,0,0,1,1,1,0,1,0,0
1876,1,0,1,1,0,1,0,0,0,0,0,0
933,0,1,0,0,1,1,1,1,0,1,0,0
892,1,0,0,0,0,0,0,0,1,0,0,0
1900,1,1,0,0,0,1,0,1,0,0,0,0
1735,1,0,0,0,1,0,0,0,0,0,0,0
960,0,0,0,0,1,1,0,0,0,0,0,0
1515,0,1,0,1,1,1,1,1,1,1,0,0
1019,1,0,0,0,0,0,0,1,0,0,1,1
160,0,0,0,0,0,1,0,1,1,0,0,1
1238,0,0,0,0,1,0,0,0,1,0,0,0
1287,0,0,1,0,0,0,1,0,0,0,0,0
140,0,0,0,0,1,0,0,0,0,0,0,1
1794,0,0,0,0,0,0,1,1,1,0,1,0
1187,1,0,1,1,0,0,1,1,0,1,0,0
607,0,0,0,0,0,1,0,0,0,1,0,0
1126,1,1,1,1,1,0,1,1,1,0,0,0
1789,1,0,1,0,0,0,0,0,0,0,0,0
1682,1,0,0,0,0,0,0,0,1,0,0,0
345,1,1,1,1,1,1,1,1,1,0,0,1
1749,1,0,0,0,0,0,1,0,1,1,1,1
1579,1,0,0,0,0,0,1,0,0,0,0,0
1134,1,1,1,1,1,1,0,0,0,1,1,0
928,0,1,0,0,1,0,0,0,0,0,0,0
261,1,0,0,1,0,0,0,0,0,0,0,0
939,0,0,0,1,0,0,1,0,0,0,0,0
1411,0,0,1,0,0,0,0,0,0,0,0,1
24,1,0,0,0,1,0,0,1,0,0,1,0
451,1,1,0,0,0,1,0,0,1,0,1,1
74,0,1,0,0,1,0,0,0,0,0,0,0
952,0,0,0,0,0,1,0,0,0,0,1,0
1334,1,1,0,1,1,0,1,1,0,0,1,1
1280,1,0,0,0,0,1,0,0,0,0,0,0
1666,0,1,0,1,0,0,0,0,0,0,0,0
1132,1,1,0,0,1,0,1,0,1,1,0,0
306,1,1,1,1,1,1,0,1,0,1,1,1
1299,1,1,1,1,1,1,1,1,1,1,1,1
540,1,0,0,1,0,0,1,1,0,0,0,0
104,0,1,0,0,0,0,1,0,0,0,0,0
1529,1,0,1,0,0,0,1,1,0,0,0,0
557,0,0,1,0,0,0,0,1,1,1,0,0
1173,0,1,0,1,0,0,0,0,0,0,0,0
1831,1,1,1,1,0,1,1,0,0,0,1,1
678,1,1,1,0,1,0,0,1,1,0,0,0
263,1,0,0,0,0,0,0,0,0,0,0,1
392,0,1,0,0,0,0,1,0,0,0,0,0
1298,1,0,0,0,0,0,0,0,0,1,0,0
937,0,0,0,0,1,0,1,0,0,0,0,0
1520,1,1,1,1,0,1,1,0,1,1,1,1
427,0,1,0,1,1,1,0,1,0,1,1,1
1815,0,0,1,1,1,1,0,1,0,1,1,1
404,0,1,1,0,0,0,1,0,0,0,0,1
1209,1,1,1,0,1,1,1,1,0,1,1,1
1560,0,0,0,0,0,0,0,0,0,1,0,1
195,1,1,1,1,0,0,1,0,0,1,1,1
1422,0,0,1,0,0,0,1,0,0,0,0,0
639,1,1,0,0,0,0,0,0,0,0,0,0
1904,1,0,0,1,0,1,0,0,1,0,0,0
1605,0,1,0,0,0,0,0,0,0,1,0,0
278,1,1,1,1,1,1,1,1,1,0,0,1
1836,0,0,0,1,0,0,0,0,0,0,1,0
164,1,0,0,0,0,1,0,0,0,0,0,0
1386,1,0,1,0,0,0,0,0,0,0,0,0
747,0,0,1,1,1,0,1,1,0,1,1,1
1088,0,1,1,0,0,0,0,0,0,0,0,0
710,0,0,1,0,0,0,0,0,1,0,1,1
1604,1,1,1,1,0,1,1,1,0,1,1,1
562,1,1,0,0,0,0,0,0,1,1,0,0
1017,1,0,1,0,0,0,0,0,1,0,1,0
1670,0,1,0,0,0,1,0,0,0,0,0,0
100,1,1,1,1,0,1,1,0,0,0,0,0
1376,1,0,0,1,0,1,0,1,0,0,1,1
1734,1,0,0,0,1,0,0,0,0,0,0,0
1595,0,0,0,0,0,1,1,1,1,0,0,0
1437,0,1,1,0,0,0,0,0,0,0,0,0
1868,0,0,0,1,0,0,1,0,0,0,0,0
1777,0,0,1,0,1,1,0,1,0,0,1,1
270,1,1,1,1,1,0,1,1,1,1,0,1
1391,0,0,1,0,0,0,0,0,0,1,0,0
686,0,0,0,0,0,0,0,1,0,0,1,0
1071,0,1,0,0,0,0,0,0,0,0,0,1
687,0,0,0,0,0,0,1,1,0,0,0,0
1776,1,0,1,0,1,1,1,1,1,0,0,1
603,0,0,0,0,0,1,1,0,0,0,0,0
1319,0,0,1,0,0,0,0,0,0,0,0,1
1244,1,1,1,0,1,1,0,1,0,0,1,1
1918,0,0,0,1,0,1,0,0,0,0,0,0
405,0,1,0,1,1,1,0,0,1,1,0,0
1834,0,0,0,1,1,0,0,0,0,0,0,0
1218,1,1,1,1,0,1,0,0,0,1,0,0
882,0,1,1,1,0,0,0,0,0,0,0,1
1053,1,1,1,1,1,1,0,1,0,1,1,1
856,0,0,0,0,0,0,1,1,0,0,0,0
1871,0,0,0,0,0,0,0,0,0,1,0,1
358,1,1,0,1,1,1,1,1,0,1,0,0
1107,1,1,1,1,1,0,1,1,1,1,0,1
1075,1,1,1,1,0,1,1,1,1,1,0,1
1804,0,0,0,0,0,1,1,1,0,0,0,1
1077,1,1,0,0,0,0,0,0,0,0,0,0
715,1,1,0,1,1,1,1,1,1,0,1,1
874,0,1,0,1,1,1,0,1,1,0,0,0
398,0,0,1,0,1,0,0,0,1,0,0,1
269,1,1,1,1,1,0,1,0,1,1,1,1
612,1,1,1,1,1,1,1,1,1,1,1,1
1555,0,0,0,0,1,0,0,1,0,0,0,0
743,0,1,1,0,1,0,1,1,1,1,0,1
1307,0,0,1,0,0,1,0,0,0,1,0,1
372,1,1,1,1,1,1,0,1,1,0,1,1
645,0,1,1,0,1,0,0,1,1,0,0,1
25,1,0,0,0,1,0,0,0,0,1,1,0
573,1,1,0,1,1,1,0,0,1,0,1,1
1768,1,0,1,0,1,0,0,1,0,1,0,1
989,0,1,1,0,1,1,0,0,1,1,0,0
1680,1,1,1,0,0,0,0,0,1,0,0,0
1703,0,0,1,1,0,0,0,0,0,0,0,0
7,0,0,0,0,0,1,0,0,0,0,0,1
844,1,1,1,0,0,1,0,0,0,0,0,0
1282,0,0,1,1,1,0,0,1,0,0,0,0
1496,0,0,0,0,0,0,1,1,1,0,0,1
36,0,0,0,0,0,1,0,0,0,0,1,0
1941,1,1,0,1,1,1,1,1,1,0,1,1
1626,1,0,1,0,1,0,0,0,1,1,0,1
1518,1,0,0,0,0,0,1,0,0,0,0,0
662,0,1,0,0,0,1,0,0,0,0,0,0
1115,0,1,0,0,0,0,0,0,1,1,0,1
619,1,1,0,0,0,0,0,0,0,0,0,0
1594,1,0,1,0,0,0,0,1,0,1,0,0
1779,0,0,1,0,1,1,0,1,0,0,1,1
1483,0,0,0,1,0,1,0,0,0,0,0,0
363,1,1,1,1,1,1,0,1,1,0,1,1
329,1,1,1,1,1,1,1,0,1,1,0,1
1853,1,1,1,1,0,0,0,0,0,1,1,0
1106,0,1,0,0,0,0,0,1,0,0,0,0
1891,1,0,0,0,1,1,0,1,0,0,0,0
1013,0,0,1,0,1,0,1,0,1,0,0,0
448,1,0,0,0,1,1,1,1,1,0,0,0
860,0,1,0,0,0,0,0,0,0,0,0,1
361,1,1,1,1,1,0,1,1,1,1,1,0
1377,1,0,0,1,0,1,0,0,0,1,0,0
1841,1,1,0,0,0,0,1,1,0,0,1,1
767,1,1,1,1,1,1,1,1,1,1,1,1
16,1,0,0,0,0,0,0,0,1,0,0,0
1047,1,1,0,1,0,0,0,1,0,1,0,1
735,1,1,1,0,1,0,1,1,0,1,0,1
412,0,0,0,1,1,0,1,0,0,0,1,0
400,0,1,0,0,1,0,0,0,0,0,0,0
490,1,1,0,1,0,1,1,0,1,1,0,1
1247,1,1,1,1,1,1,1,1,1,1,0,0
1147,1,1,0,0,0,0,0,0,0,0,1,1
367,1,1,0,1,0,1,1,1,0,1,0,1
221,1,1,1,0,1,1,0,1,0,0,0,0
1642,1,0,1,0,0,0,0,1,0,0,0,1
526,1,1,0,1,0,0,1,0,1,1,0,0
1757,1,1,0,0,1,0,1,1,0,0,0,1
642,1,0,1,0,0,1,1,1,1,1,0,1
995,1,1,1,0,1,0,1,0,1,0,0,0
1597,0,0,1,0,0,0,0,0,0,0,1,0
247,0,1,0,0,0,0,0,0,1,0,0,0
440,0,1,0,0,0,0,0,1,0,0,0,0
1812,1,0,0,0,0,0,0,0,1,0,0,0
736,0,0,0,0,0,0,1,0,0,0,0,1
1826,0,0,1,0,0,0,0,0,0,1,0,0
1080,1,1,0,1,0,0,0,0,1,0,0,0
28,1,1,0,0,0,0,0,0,0,0,0,0
1684,0,0,0,1,0,0,0,0,1,1,1,0
1216,1,0,0,0,0,0,0,0,0,1,0,0
282,1,1,1,1,1,0,1,1,1,1,1,0
442,1,1,0,0,0,0,0,0,0,0,0,0
1082,1,1,0,1,0,1,0,0,0,0,0,0
755,1,0,0,0,0,0,0,0,0,0,0,1
1481,1,1,1,1,1,1,1,1,1,1,1,1
222,0,1,1,0,0,0,0,0,0,0,1,1
396,0,1,0,1,0,0,1,0,1,1,0,1
1057,1,0,0,0,0,0,0,0,0,1,0,0
1090,1,0,1,0,1,1,1,1,0,0,0,0
1006,1,1,1,1,1,1,1,1,1,1,1,1
807,1,0,1,1,0,0,1,1,0,0,0,1
1822,0,1,0,0,0,0,0,0,0,1,0,0
836,1,1,0,0,0,1,1,1,0,0,0,1
362,1,1,1,1,1,1,1,1,0,0,1,1
771,1,1,0,0,1,0,0,1,1,0,1,0
1634,1,0,0,1,0,0,0,0,0,0,0,0
546,0,0,1,0,0,0,1,0,0,0,0,0
1399,0,1,1,0,0,0,0,0,0,0,0,0
934,0,1,1,1,0,1,1,1,1,1,1,1
679,1,1,1,1,0,0,0,0,1,0,1,0
688,1,1,1,1,1,1,1,1,1,1,1,1
1020,0,0,0,0,0,0,0,1,0,0,0,1
1242,1,0,0,0,0,0,0,0,0,1,0,0
831,1,0,0,0,0,0,1,1,1,0,1,1
85,0,1,1,1,0,0,0,1,1,1,0,0
1193,1,0,0,0,0,1,1,1,1,0,1,0
469,0,0,0,0,0,0,1,0,1,0,0,0
566,0,0,1,0,0,0,0,0,0,0,0,1
1360,0,1,1,1,0,1,0,0,0,0,0,0
1262,1,1,0,1,0,1,1,0,1,1,1,0
637,1,0,0,0,0,1,0,0,0,0,0,0
212,1,0,0,0,0,0,1,0,0,0,0,0
68,1,1,1,1,0,1,1,1,1,0,1,1
1668,0,1,1,0,0,0,0,1,0,1,0,0
421,0,0,1,0,0,1,0,0,0,1,1,0
955,1,0,0,0,0,0,0,0,0,0,0,1
918,0,1,0,0,0,1,0,0,0,0,0,0
493,0,1,1,1,0,1,1,0,1,1,1,0
9,0,0,0,0,1,0,0,0,0,0,0,1
1740,1,0,0,0,0,0,1,1,1,0,0,0
1014,0,1,1,0,0,1,0,1,0,0,1,1
331,1,1,1,1,1,1,1,1,1,0,0,1
690,1,1,1,1,1,1,1,1,1,1,1,1
1062,0,1,1,0,0,0,0,0,0,1,1,0
1490,1,1,0,0,0,1,0,1,0,0,0,0
818,1,0,0,1,0,1,1,1,0,0,1,0
1369,1,1,0,0,0,0,1,1,0,0,0,0
1268,1,0,1,1,1,1,0,0,1,1,1,0
1400,0,0,1,0,0,0,0,1,0,0,0,0
1512,1,0,1,1,0,0,1,1,0,0,0,1
1838,1,1,1,0,0,1,0,0,0,0,0,0
796,1,1,1,1,0,0,0,1,1,0,1,1
1150,1,0,0,1,1,1,1,1,1,1,0,0
351,1,1,1,1,1,0,1,1,1,0,1,1
1602,1,1,0,0,0,0,0,0,1,0,1,0
1139,0,0,0,0,0,0,0,1,0,0,1,0
1344,1,1,0,1,0,1,1,1,0,0,1,1
424,0,0,0,1,1,0,0,0,1,1,0,0
219,1,0,0,1,0,0,0,0,0,0,0,0
512,1,1,1,1,0,1,1,1,1,1,1,0
949,0,0,0,0,0,0,1,0,0,1,0,0
1495,1,1,0,0,0,1,1,0,0,0,0,0
1827,1,0,1,0,0,0,0,0,0,0,0,0
1462,1,1,0,0,0,0,0,0,0,0,0,0
296,1,1,1,1,1,1,0,1,0,1,1,1
1919,0,0,0,1,0,0,1,0,0,0,0,0
1787,1,0,1,1,0,1,0,0,0,0,0,0
1895,0,0,1,0,0,0,0,0,1,0,0,0
288,1,1,1,1,1,1,0,1,1,1,0,1
1028,1,1,1,0,0,1,0,1,1,0,0,0
1260,1,1,1,0,1,1,1,0,0,0,0,0
1573,0,1,0,0,1,0,0,0,0,0,0,0
841,1,1,1,1,0,0,0,0,1,0,1,0
1879,1,0,0,1,0,1,0,0,1,0,0,0
1754,1,0,0,0,0,1,1,1,0,1,0,1
415,0,1,0,0,0,1,1,1,0,1,0,1
812,1,1,1,0,0,0,1,1,0,1,0,0
226,0,0,1,0,0,0,0,0,0,1,0,0
129,0,0,1,0,0,0,0,0,1,1,1,0
124,0,0,0,0,0,1,0,1,1,0,1,0
377,0,0,0,0,0,0,1,1,0,1,0,1
904,0,0,0,0,0,0,0,0,1,0,0,1
570,0,0,1,0,0,0,0,1,0,0,0,0
1513,1,1,1,0,1,1,1,1,0,1,0,0
484,0,0,0,0,0,0,0,0,0,1,1,0
99,1,0,1,0,0,0,0,0,0,0,0,0
849,0,0,0,1,1,1,0,0,0,1,0,0
1368,0,0,0,1,0,0,0,0,1,0,0,0
169,1,0,1,0,0,0,0,0,0,0,0,0
1909,0,0,0,0,1,0,0,0,1,1,1,0
1491,1,0,1,0,0,1,0,1,0,0,0,0
1842,1,0,0,1,0,0,1,1,0,1,0,1
1628,1,0,0,0,0,0,1,0,0,0,0,0
1102,1,1,1,1,1,1,0,1,1,0,1,1
300,1,1,1,1,1,0,1,1,1,1,1,0
1423,1,0,0,1,1,1,1,0,0,0,1,0
930,1,1,0,0,0,0,0,0,0,0,0,0
711,0,0,1,1,0,1,0,0,0,0,0,1
695,1,0,1,0,0,0,1,1,0,0,0,0
1434,0,0,0,1,0,0,0,0,1,0,0,0
1221,1,1,1,1,1,1,0,1,0,1,1,1
1363,0,1,0,0,0,0,0,1,0,0,0,0
1878,1,1,0,0,0,1,0,0,0,0,0,1
1253,0,0,1,0,1,0,0,0,0,0,0,0
911,1,1,1,0,1,0,1,0,1,0,1,1
913,1,0,0,0,0,0,0,0,0,0,1,0
349,1,1,1,1,1,1,0,1,1,1,0,1
1121,0,1,0,0,1,0,1,0,0,1,0,0
454,1,0,1,1,1,1,0,0,1,0,0,0
482,1,1,1,1,1,1,1,1,1,1,1,1
244,0,0,1,1,0,0,0,0,0,1,1,0
1324,1,0,0,0,0,0,0,0,0,1,0,0
1096,0,1,1,1,0,0,1,1,0,1,0,0
1438,0,1,0,0,1,0,0,0,0,0,0,0
832,1,1,0,0,0,0,1,1,0,0,1,1
1745,0,0,0,0,0,0,1,1,0,0,1,1
1269,1,1,1,1,1,1,1,1,1,1,1,1
77,1,1,1,1,0,1,1,1,0,1,0,0
365,1,1,1,1,1,0,1,1,1,1,0,1
1598,1,0,0,0,0,0,0,1,0,0,0,0
320,1,1,1,1,1,0,1,1,1,1,1,0
850,0,0,0,0,1,0,0,0,0,0,1,0
216,1,0,1,0,1,0,1,1,0,1,0,0
941,0,0,0,1,0,0,1,0,0,0,0,0
1170,0,1,1,0,0,1,0,1,0,1,0,1
917,0,0,0,0,0,0,1,0,0,0,1,0
483,0,1,0,1,0,0,0,0,0,0,0,0
1487,1,1,0,0,0,1,1,0,1,1,0,0
1720,0,0,0,0,1,0,1,0,1,0,1,0
1912,0,0,1,0,1,0,0,0,1,0,0,1
1893,1,0,0,0,0,1,1,0,1,0,0,0
1371,0,0,0,0,0,1,0,0,0,0,1,0
560,0,0,1,1,0,1,0,0,0,1,0,0
732,1,0,0,0,0,1,0,0,0,0,0,0
592,0,1,1,0,1,0,0,0,0,1,0,0
1203,1,1,1,0,1,1,1,1,1,1,0,1
1108,1,0,0,0,1,1,1,0,0,0,0,0
1530,1,0,1,0,0,1,0,1,0,0,0,0
265,1,0,0,0,0,1,1,0,0,0,1,0
130,0,0,0,0,0,0,0,0,1,0,1,0
317,1,1,1,1,1,1,1,1,0,0,1,1
80,1,0,0,0,0,0,0,0,0,0,1,0
649,1,1,1,0,1,0,1,1,1,1,0,0
35,0,0,0,1,0,0,1,0,0,0,0,0
1032,1,1,1,1,1,0,1,1,1,1,0,1
624,0,1,0,0,1,0,1,1,0,1,1,0
1445,0,1,1,0,0,0,1,0,0,1,0,0
19,0,0,1,0,0,0,1,0,0,0,0,0
673,0,0,0,1,0,0,0,0,0,1,0,0
441,1,0,1,0,1,0,0,0,1,0,0,0
1211,1,1,1,1,1,1,1,1,1,0,0,1
110,0,0,0,0,1,0,1,0,0,0,0,0
646,0,0,1,0,1,1,0,1,0,0,1,1
1881,1,1,0,0,0,1,0,0,1,0,0,0
1110,1,0,0,0,1,0,0,1,1,0,0,0
319,1,1,1,1,1,0,1,1,1,1,1,0
1004,0,0,0,1,1,0,0,0,0,0,0,0
1697,1,0,1,0,0,1,1,1,0,1,0,0
1570,0,1,0,1,0,0,0,0,0,0,0,0
224,1,0,1,1,1,1,0,0,0,0,1,0
708,0,0,1,0,0,0,0,1,0,0,1,1
98,0,0,0,0,1,0,0,0,0,1,0,0
1137,0,0,0,0,0,0,0,1,0,1,0,0
182,0,0,0,0,1,1,0,0,0,0,0,0
488,0,0,0,0,1,0,0,0,0,1,0,0
816,1,0,0,0,1,1,1,1,0,0,1,0
23,1,0,1,0,0,0,0,1,0,0,1,0
1710,0,0,1,0,0,1,0,0,0,0,0,0
614,1,1,1,1,1,1,1,1,1,1,1,1
228,0,0,0,0,1,1,1,1,0,0,0,0
251,1,0,0,0,1,1,0,0,0,0,1,0
1202,1,1,1,1,1,1,1,1,0,0,1,1
696,1,0,0,0,0,0,0,0,0,1,0,0
281,1,1,1,1,1,1,0,0,1,1,1,1
213,0,1,0,0,0,0,0,1,0,0,0,0
1016,1,1,1,1,1,1,1,1,1,1,1,1
1545,1,0,0,0,1,0,0,0,0,0,0,0
1528,1,0,0,0,0,0,0,1,1,0,0,1
450,1,1,0,1,0,1,0,0,1,0,1,0
1181,0,1,0,0,0,0,0,0,0,0,0,1
181,1,1,1,0,1,1,0,0,1,1,0,1
684,0,1,0,0,1,0,0,0,0,0,0,0
1580,0,1,0,0,0,0,0,0,0,0,0,1
168,0,0,0,0,0,1,0,0,0,1,0,0
458,0,1,0,0,0,0,0,0,0,1,0,0
797,0,0,0,0,0,1,1,0,0,0,0,0
865,0,1,1,1,0,0,1,0,1,1,0,0
59,0,1,0,1,0,0,0,0,0,0,1,1
1698,0,0,1,0,1,0,0,0,0,0,0,0
833,1,1,0,0,0,1,1,1,1,0,0,0
950,1,1,0,0,0,0,0,0,0,0,0,0
1567,0,1,0,0,0,0,0,0,0,1,0,0
1461,1,0,0,0,1,0,0,0,0,0,0,0
929,1,1,1,0,1,1,1,0,1,1,0,0
1390,0,0,1,1,0,0,0,0,0,0,0,0
1536,0,0,0,0,1,0,0,0,1,0,0,0
1556,0,0,0,0,0,1,0,1,0,0,0,0
1707,1,0,0,1,1,0,0,0,0,0,1,0
1338,0,0,1,0,1,0,0,0,0,0,0,0
1506,0,0,0,1,1,0,0,1,0,0,1,0
1546,0,1,0,0,0,0,0,1,0,0,0,0
1177,0,1,0,0,0,0,0,0,1,0,0,0
425,0,1,1,1,1,0,0,0,1,1,1,1
964,0,0,0,1,0,0,1,0,0,0,0,0
774,1,1,1,1,1,0,0,1,1,1,0,0
123,1,0,0,0,0,1,0,0,0,1,1,0
82,1,0,0,0,0,0,0,1,0,0,0,0
577,1,0,1,0,0,0,0,0,0,0,0,0
1640,0,0,0,0,0,0,1,0,0,0,0,1
1572,0,0,0,0,0,1,0,1,0,0,0,0
1658,1,0,0,1,1,1,1,1,0,0,0,0
1018,1,1,0,1,0,1,1,1,1,1,0,0
532,0,1,0,1,1,1,0,0,1,1,0,0
1104,1,1,1,1,1,1,1,1,1,1,1,1
647,1,0,0,1,0,0,1,1,1,1,1,1
915,0,0,0,0,0,0,1,0,0,0,0,1
1367,1,0,0,0,0,0,0,0,0,0,1,0
394,0,0,0,0,1,0,0,0,0,0,0,1
544,0,1,0,0,0,1,0,0,0,0,0,0
855,0,0,1,0,0,0,1,0,0,0,0,0
1427,0,0,1,0,0,0,0,0,1,0,0,0
1331,1,1,1,0,0,1,0,0,1,1,0,0
1926,0,0,1,0,0,0,0,0,1,0,0,0
1542,0,1,0,0,0,0,0,1,0,0,0,0
91,0,1,1,0,0,0,0,0,0,0,0,0
1446,0,1,0,0,0,1,1,1,0,1,1,0
1325,1,1,0,0,0,0,0,0,0,0,0,0
