global_idx,Breast,Lung,Bowel,Prostate,Cervix,Skin,Myeloid,Lymphoid,Brain,Liver,Ovary,Stomach
1033,1,1,1,1,1,1,1,0,1,0,1,1
197,0,1,1,0,0,0,1,1,0,1,0,1
476,1,1,1,1,1,1,1,1,1,1,1,1
518,1,1,1,1,0,1,0,1,1,1,1,1
214,0,1,1,1,0,0,0,0,0,0,1,0
541,0,0,0,0,0,0,1,1,0,0,1,1
1659,0,1,0,1,0,1,1,1,0,0,1,0
538,1,0,0,0,1,0,0,0,0,0,0,0
41,0,0,0,1,0,0,1,0,0,1,0,1
1419,0,1,0,0,0,0,0,1,0,0,0,0
1257,1,1,1,0,1,1,0,1,0,1,0,1
628,0,0,0,0,1,0,0,0,0,0,1,0
1565,0,0,0,0,0,1,0,0,0,1,0,0
1322,0,0,0,1,0,1,0,0,0,0,0,0
1012,0,0,1,0,1,0,1,0,1,0,0,0
1217,1,0,0,1,0,0,0,0,0,0,0,0
1248,1,0,0,0,1,0,1,1,0,0,1,1
1383,0,0,1,0,0,0,0,0,1,0,0,0
1563,0,0,0,0,0,0,0,1,0,1,0,0
750,0,0,1,1,1,1,1,1,0,0,1,1
1867,1,0,1,1,0,1,0,0,0,0,0,0
1341,1,0,0,0,0,1,1,1,1,1,1,1
1480,0,0,1,0,0,1,0,0,0,0,0,0
549,1,1,1,1,1,0,0,0,1,1,1,0
539,0,0,0,0,0,1,0,1,0,0,0,0
462,1,1,1,1,0,1,0,0,1,1,1,0
94,0,0,1,0,0,0,0,0,0,0,1,0
1056,1,1,0,0,0,0,0,0,0,0,0,0
339,1,1,1,0,0,0,1,0,0,0,0,0
1295,1,0,1,0,0,0,0,0,0,0,0,0
143,0,1,1,1,0,1,1,1,0,1,1,0
1724,1,0,0,0,0,0,1,0,0,0,0,0
1130,0,1,1,0,1,0,1,1,1,1,0,1
357,1,1,0,0,1,1,0,0,0,0,0,0
1775,1,1,1,1,1,0,1,1,0,1,0,0
1274,1,1,0,1,1,0,1,1,1,1,0,0
1351,1,0,0,0,1,0,0,1,1,0,0,0
57,1,1,0,1,1,0,1,1,1,0,1,0
1176,1,1,1,1,1,1,1,1,1,1,1,1
680,1,1,1,1,0,0,0,0,1,0,1,0
1472,0,0,0,0,0,0,0,0,1,0,0,1
589,1,0,1,0,1,0,0,0,0,1,0,0
0,0,0,1,1,0,0,1,1,0,0,0,0
102,0,0,0,0,0,1,0,0,0,0,0,1
1416,0,0,1,0,0,0,0,0,0,1,0,0
1773,1,1,1,1,1,1,1,1,1,1,1,1
1621,0,1,0,0,1,0,0,0,0,0,0,0
1451,0,1,0,0,1,0,1,0,1,0,0,0
1125,0,1,1,0,0,0,0,1,0,0,1,0
1049,1,0,0,1,1,1,1,1,1,1,1,1
1723,1,1,1,1,1,0,1,1,1,0,1,1
1551,0,0,0,1,0,0,0,0,0,1,0,0
1564,1,0,0,0,1,0,0,0,1,1,0,0
1808,0,1,0,0,1,0,1,1,0,0,0,0
499,1,1,1,1,0,1,0,0,1,1,0,1
1897,1,0,0,0,1,1,1,0,0,0,0,0
1558,0,1,0,0,0,0,0,0,0,1,0,0
107,0,0,1,0,0,1,0,0,1,1,0,0
897,0,0,0,0,0,0,0,0,1,1,0,0
1807,0,0,1,0,1,0,1,1,0,0,0,0
1100,1,1,1,1,1,1,0,1,1,1,1,0
183,1,1,1,0,1,1,1,1,0,1,0,0
191,0,0,0,0,0,0,0,1,0,1,0,0
1509,0,0,0,0,0,0,0,1,0,1,0,0
924,1,0,0,1,0,0,0,0,0,1,0,1
1278,0,0,1,0,1,0,0,1,0,0,1,0
751,0,1,1,0,1,1,1,1,0,1,1,0
1892,1,1,0,0,1,1,0,0,0,0,0,0
1023,1,0,1,1,0,1,1,0,1,0,0,0
820,1,1,1,1,1,0,0,1,1,0,1,0
342,1,1,1,1,1,1,1,0,1,1,1,0
1085,0,1,0,0,0,0,0,1,0,0,0,0
1345,0,0,1,0,0,0,0,0,0,1,0,0
2,1,0,0,1,0,0,1,1,1,0,1,0
572,1,1,1,0,1,0,1,1,1,1,0,0
920,1,0,0,0,0,0,1,0,0,0,0,0
519,1,1,1,1,1,1,1,1,1,1,0,0
103,0,0,0,1,0,0,0,0,1,0,0,0
120,1,0,0,1,0,0,0,0,1,1,0,0
389,0,0,0,0,1,0,0,0,0,0,1,0
621,1,0,1,0,0,1,0,0,0,0,0,1
463,1,1,1,1,1,1,1,1,1,1,1,1
675,1,1,1,1,1,0,0,0,0,0,0,1
1802,0,0,1,0,0,0,1,1,0,0,1,0
772,1,1,1,0,0,1,0,0,1,0,0,1
626,1,1,0,0,1,0,1,0,1,1,0,0
1764,1,0,1,1,0,1,1,1,0,0,0,0
1844,0,0,0,1,0,0,1,1,0,0,1,0
1086,0,1,0,0,0,0,0,1,0,0,0,0
530,1,1,1,1,1,1,1,1,1,1,1,1
1223,1,0,0,1,0,0,0,0,0,1,0,1
779,1,1,1,1,1,1,1,1,1,1,1,1
142,0,0,1,0,0,1,0,0,0,0,0,0
1156,1,1,0,1,1,1,1,1,1,1,0,1
467,1,0,0,0,0,1,0,0,0,0,0,0
1665,0,1,1,1,0,0,1,1,1,0,0,0
1584,0,1,0,0,0,0,0,0,1,0,0,0
1835,1,0,0,1,0,0,0,1,1,1,1,0
1337,1,0,1,0,0,0,0,1,1,1,1,0
1660,0,0,0,1,1,1,1,1,1,0,0,0
817,1,0,0,0,1,1,1,1,0,0,0,1
693,1,1,1,1,1,1,1,1,1,1,1,1
1005,0,0,0,0,0,0,1,0,1,0,0,0
11,0,1,0,1,1,0,0,0,0,1,0,0
1819,0,0,1,0,1,1,0,0,0,0,0,1
1888,1,0,1,0,1,1,0,0,0,0,0,0
1862,0,1,0,1,0,0,0,0,0,0,0,0
669,0,1,0,0,0,0,1,1,1,0,0,0
1342,1,1,0,1,0,0,1,1,0,1,1,1
426,0,1,0,1,1,0,0,1,0,0,0,0
1856,1,0,0,1,0,0,0,0,0,0,0,0
1643,1,0,0,0,0,0,0,0,0,0,0,1
1517,1,1,1,0,1,0,0,0,0,1,0,1
740,1,1,0,1,0,1,0,0,0,0,0,0
754,1,1,1,0,1,0,1,1,1,0,0,1
1144,1,1,0,0,0,0,0,0,1,0,1,0
73,0,1,0,0,1,0,1,0,1,1,1,0
956,0,0,0,1,0,0,0,0,1,0,0,0
260,1,0,0,1,0,0,0,0,0,0,0,0
1277,0,1,1,0,0,0,0,0,0,0,0,0
1405,0,1,0,0,0,0,0,0,1,0,0,0
972,1,0,0,1,0,0,0,0,1,1,0,0
976,0,1,0,1,1,1,1,0,1,1,1,0
428,0,0,0,0,0,0,0,0,1,1,0,0
787,1,1,1,1,1,1,1,1,1,1,1,1
1124,1,1,1,0,1,0,1,1,1,1,0,0
64,0,1,0,0,0,0,0,0,0,0,0,1
1188,1,0,0,0,1,1,1,1,1,0,0,0
1264,0,0,1,0,0,0,0,1,0,0,0,0
1635,0,0,0,0,1,0,0,1,0,0,0,0
1038,0,0,1,0,0,0,1,0,0,0,0,0
1620,0,1,0,0,0,0,0,0,0,1,0,0
1747,1,1,0,0,0,0,1,1,0,0,0,0
1903,1,1,0,1,0,1,0,0,0,0,0,0
137,0,0,0,0,1,0,1,0,0,0,0,0
384,0,0,1,0,1,0,0,0,0,1,1,0
785,1,1,1,1,1,1,1,1,1,1,1,1
1917,0,0,1,1,0,0,0,0,0,0,0,0
30,0,0,0,0,1,1,0,0,0,0,0,0
1192,1,1,0,0,0,1,1,1,0,1,0,0
1852,1,1,1,1,0,1,0,0,0,1,0,0
44,0,1,1,0,0,1,0,0,1,0,0,0
1200,1,0,0,0,0,1,1,1,0,0,1,1
1935,0,0,1,0,1,0,0,0,0,0,1,1
563,0,0,0,0,0,0,1,0,0,1,0,0
1901,1,0,0,0,1,1,1,0,0,0,0,0
580,1,0,0,1,0,0,0,0,0,0,0,0
907,1,0,0,0,0,0,0,0,1,0,0,0
1535,0,0,1,1,1,0,1,1,1,0,0,0
1614,0,1,1,1,1,1,0,0,0,0,0,1
1759,1,0,0,1,0,0,1,1,1,0,1,0
172,0,0,1,1,0,0,0,0,0,0,0,0
1702,0,1,1,0,0,0,0,0,0,0,0,0
6,0,1,1,0,1,0,1,0,0,0,0,0
1877,1,0,1,0,0,1,1,0,0,0,0,0
1111,1,1,1,1,1,1,1,1,1,1,1,1
909,1,1,1,1,1,0,0,1,1,1,0,0
1076,0,1,0,0,0,0,0,0,0,0,1,0
1639,0,0,0,0,1,0,0,0,0,0,0,1
1063,1,1,0,1,0,0,0,0,0,1,0,0
76,0,0,0,0,1,0,0,0,0,1,0,0
1281,1,1,0,0,0,0,0,1,0,0,0,1
658,0,1,0,0,0,0,1,0,0,0,0,0
1781,0,0,1,1,1,1,1,1,1,1,0,0
194,0,0,0,0,1,0,0,0,0,1,0,0
522,1,1,1,1,1,1,1,1,1,1,1,1
252,1,1,1,0,0,0,0,1,0,0,0,0
958,0,1,0,0,0,0,0,0,0,0,1,0
1340,1,0,0,0,1,0,1,0,0,0,0,1
556,0,0,0,0,0,0,0,0,0,1,0,1
942,0,0,0,0,0,1,0,0,0,1,0,0
979,0,1,1,0,0,0,0,0,0,1,1,0
1415,1,0,0,1,0,1,1,0,1,0,1,0
1315,0,1,1,0,1,0,0,0,0,1,0,0
343,1,1,1,1,1,1,1,1,1,0,1,0
1601,1,1,0,0,0,0,0,0,0,0,0,0
981,1,1,1,1,1,1,1,0,0,1,0,0
1766,1,0,0,0,0,0,0,1,0,0,0,0
1375,1,1,1,1,1,0,1,1,1,0,0,0
1304,1,1,0,0,0,1,0,1,0,0,0,0
309,1,1,1,1,1,1,1,1,1,0,0,1
1520,1,1,1,1,1,1,1,0,1,1,1,0
427,1,1,0,1,1,1,1,1,0,1,0,0
1815,1,1,0,1,1,0,0,1,1,1,0,1
404,0,1,1,0,0,1,0,0,0,1,0,0
1209,1,1,1,1,1,1,1,1,1,0,0,1
1560,0,0,0,0,0,0,0,1,0,1,0,0
195,1,1,1,1,1,0,1,0,0,0,1,1
1422,0,0,1,0,0,0,0,0,0,0,0,1
639,1,0,1,0,0,0,0,0,0,0,0,0
1904,1,0,0,0,1,1,0,0,0,0,1,0
1605,0,1,0,1,0,0,0,0,0,0,0,0
278,1,1,1,1,1,1,0,1,1,1,0,1
1836,0,0,0,0,0,0,0,1,0,0,1,0
164,1,0,0,0,0,0,1,0,0,0,0,0
1386,0,0,1,0,0,0,0,0,1,0,0,0
747,1,0,1,0,1,0,1,1,1,0,1,1
1088,0,1,0,0,0,0,0,0,0,1,0,0
710,0,0,1,1,1,0,0,0,0,0,0,1
1604,1,1,1,1,0,1,1,1,1,1,1,0
562,1,1,0,0,0,0,0,1,0,1,0,0
1017,1,0,0,0,1,1,0,0,1,0,0,0
1670,0,0,0,1,0,1,0,0,0,0,0,0
100,1,1,1,1,0,1,0,0,0,1,0,0
1376,1,0,0,1,0,0,0,1,0,1,1,1
1734,1,0,0,0,1,0,0,0,0,0,0,0
1595,0,0,0,0,0,0,1,1,0,1,1,0
1437,0,1,0,0,1,0,0,0,0,0,0,0
1868,0,0,0,1,0,0,0,0,0,0,1,0
1777,0,1,1,0,1,0,0,1,1,1,0,0
270,1,1,1,1,1,1,0,1,1,0,1,1
1391,0,0,1,0,0,0,0,0,0,0,1,0
686,0,0,0,0,0,0,0,1,0,0,0,1
1071,1,1,0,0,0,0,0,0,0,0,0,0
687,0,0,0,0,0,0,0,1,0,1,0,0
1776,1,1,1,1,1,1,1,1,0,0,0,0
603,1,0,0,0,0,0,1,0,0,0,0,0
1319,0,0,1,0,1,0,0,0,0,0,0,0
1244,0,1,1,1,1,1,0,0,0,1,1,1
1918,0,0,0,1,0,0,1,0,0,0,0,0
405,0,1,1,1,1,1,1,0,0,0,0,0
1834,0,0,0,1,0,0,0,0,0,0,0,1
1218,1,1,1,0,0,1,0,0,1,1,0,0
882,0,1,0,1,0,1,0,0,0,1,0,0
1053,1,1,1,1,1,1,1,1,0,1,0,1
856,0,0,0,0,0,0,1,0,0,0,1,0
1871,0,1,0,0,0,0,0,0,0,1,0,0
358,1,1,0,1,1,1,1,1,0,1,0,0
1107,1,1,1,1,1,1,0,1,0,1,1,1
1075,1,1,0,1,1,0,1,1,1,1,1,1
1804,0,1,0,0,0,0,1,1,0,1,0,0
1077,1,1,0,0,0,0,0,0,0,0,0,0
715,1,1,1,1,0,1,1,1,1,0,1,1
874,0,1,0,1,0,0,1,0,1,1,1,0
398,0,0,1,0,0,0,1,1,0,0,0,1
269,1,1,1,1,1,0,0,1,1,1,1,1
612,1,1,1,1,1,1,1,1,1,1,1,1
1555,0,0,0,0,0,0,0,1,0,0,0,1
743,1,1,1,0,1,0,1,1,1,0,1,0
1307,0,0,1,0,1,0,1,0,0,1,0,0
372,1,1,1,1,1,1,0,1,0,1,1,1
645,0,1,1,1,1,0,0,1,0,0,0,1
25,1,0,1,0,0,0,0,1,0,0,1,0
573,1,1,1,0,1,1,1,0,0,0,1,1
1768,0,1,1,0,1,0,1,1,0,1,0,0
989,1,1,1,0,0,1,0,0,0,1,0,1
1680,0,1,1,1,0,0,1,0,0,0,0,0
1703,0,0,1,0,0,0,1,0,0,0,0,0
7,0,0,0,0,0,1,0,1,0,0,0,0
844,1,1,0,0,0,1,0,1,0,0,0,0
1282,0,0,1,1,0,0,1,0,0,0,0,1
1496,0,0,0,0,0,0,1,1,1,0,0,1
36,0,0,0,0,0,1,0,0,0,0,1,0
1941,1,1,0,1,1,0,1,1,1,1,1,1
1626,1,1,1,0,0,0,0,0,0,1,1,1
1518,1,0,0,1,0,0,0,0,0,0,0,0
662,0,1,0,0,0,0,1,0,0,0,0,0
1115,0,1,0,0,0,1,1,0,0,1,0,0
619,1,1,0,0,0,0,0,0,0,0,0,0
1594,1,0,0,1,0,0,0,0,0,1,0,1
1779,0,1,1,1,1,1,0,1,0,0,0,0
1483,0,0,0,0,0,1,0,0,1,0,0,0
363,1,1,1,1,1,1,1,1,0,0,1,1
329,1,1,1,1,1,1,0,1,0,1,1,1
1853,0,1,1,1,1,0,0,1,1,0,0,0
1106,0,0,1,0,0,0,0,1,0,0,0,0
1891,1,0,0,1,0,1,0,0,0,0,1,0
1013,0,1,1,1,0,0,0,0,1,0,0,0
448,1,0,1,0,0,1,1,1,1,0,0,0
860,0,1,0,0,0,0,0,0,0,0,1,0
361,1,1,1,1,1,1,1,0,1,0,1,1
1377,1,0,0,0,1,0,0,1,0,1,0,0
1841,1,0,1,0,0,0,1,1,0,1,1,0
767,1,1,1,1,1,1,1,1,1,1,1,1
16,0,0,0,0,0,0,1,0,1,0,0,0
1047,1,1,0,1,1,1,0,1,0,0,0,0
735,0,0,1,1,1,1,1,1,0,1,0,1
412,1,1,0,1,1,0,0,0,0,0,0,0
400,0,1,0,0,0,0,0,1,0,0,0,0
490,0,1,1,1,0,1,1,0,1,1,1,0
1247,1,1,1,1,1,1,1,1,0,1,0,1
1147,1,1,1,0,0,0,0,0,1,0,0,0
367,1,1,0,1,1,1,1,0,0,1,0,1
221,1,1,0,1,1,1,0,0,1,0,0,0
1642,1,0,1,0,0,0,0,0,1,1,0,0
526,1,1,0,0,0,1,1,1,1,0,0,0
1757,1,1,0,1,0,1,1,1,0,0,0,0
642,1,0,0,0,1,1,1,0,1,1,1,1
995,1,1,0,0,1,0,0,1,1,0,1,0
1597,0,0,1,0,1,0,0,0,0,0,0,0
247,0,1,0,0,0,0,0,0,0,0,0,1
440,0,1,0,1,0,0,0,0,0,0,0,0
1812,1,0,1,0,0,0,0,0,0,0,0,0
736,0,0,0,0,0,1,1,0,0,0,0,0
1826,0,0,1,1,0,0,0,0,0,0,0,0
1080,1,1,0,1,1,0,0,0,0,0,0,0
28,1,0,0,0,0,0,0,0,0,0,0,1
1684,1,0,0,0,0,0,0,0,1,1,1,0
1216,1,0,0,0,1,0,0,0,0,0,0,0
282,1,1,1,1,1,1,1,0,1,0,1,1
442,0,1,1,0,0,0,0,0,0,0,0,0
1082,1,0,0,1,0,1,0,1,0,0,0,0
755,1,1,0,0,0,0,0,0,0,0,0,0
1481,1,1,1,1,1,1,1,1,1,1,1,1
222,1,1,0,1,0,0,0,0,0,0,0,1
396,0,1,0,1,0,0,1,0,1,1,0,1
1057,1,0,1,0,0,0,0,0,0,0,0,0
1090,1,0,1,0,0,0,1,1,0,1,0,1
1006,1,1,1,1,1,1,1,1,1,1,1,1
807,1,0,1,0,0,0,1,1,1,0,1,0
1822,0,0,0,1,0,0,0,0,0,1,0,0
836,1,1,1,0,0,0,1,1,0,1,0,0
362,1,1,1,1,1,1,0,1,0,1,1,1
771,1,1,1,0,0,0,1,0,1,0,1,0
1634,1,0,0,0,0,1,0,0,0,0,0,0
546,0,0,1,0,0,0,0,0,1,0,0,0
1399,0,0,1,0,1,0,0,0,0,0,0,0
934,1,1,1,1,1,1,1,1,0,1,0,1
679,1,1,1,1,1,0,0,0,0,1,0,0
688,1,1,1,1,1,1,1,1,1,1,1,1
1020,0,0,0,1,0,0,0,1,0,0,0,0
1242,1,0,0,0,0,1,0,0,0,0,0,0
831,1,0,1,1,0,0,1,1,0,1,0,0
85,1,1,1,1,0,0,0,1,0,0,0,1
1193,1,0,0,0,0,1,1,1,0,1,1,0
469,1,0,0,0,0,0,1,0,0,0,0,0
566,0,0,1,0,0,0,0,1,0,0,0,0
1360,0,1,0,1,1,0,0,0,0,0,1,0
1262,1,1,0,1,1,0,1,0,0,1,1,1
637,1,0,0,0,1,0,0,0,0,0,0,0
212,1,0,0,0,0,0,1,0,0,0,0,0
68,1,1,1,1,0,1,1,1,1,1,1,0
1668,0,1,1,1,0,0,0,0,0,0,1,0
421,0,0,1,0,1,0,1,0,0,1,0,0
955,1,0,0,0,0,0,0,0,0,0,1,0
918,0,0,0,0,0,1,0,0,0,0,0,1
493,0,1,1,1,0,0,1,1,1,0,1,1
9,0,0,1,0,1,0,0,0,0,0,0,0
1740,1,0,0,1,0,0,1,1,0,0,0,0
1014,0,1,1,1,0,1,0,1,0,1,0,0
331,1,1,1,1,1,1,0,1,1,1,0,1
690,1,1,1,1,1,1,1,1,1,1,1,1
1062,0,1,1,0,0,0,1,0,0,1,0,0
1490,1,0,0,0,1,1,0,0,1,0,0,0
818,1,0,0,0,0,0,1,1,1,1,0,1
1369,0,0,1,0,0,0,1,1,0,1,0,0
1268,1,1,1,1,1,1,0,0,0,1,0,1
1400,0,1,1,0,0,0,0,0,0,0,0,0
1512,1,0,0,0,1,0,1,1,1,0,0,1
1838,1,0,0,0,0,1,0,1,0,0,0,1
796,1,1,1,1,0,1,1,0,1,0,1,0
1150,0,1,0,0,1,1,1,1,1,1,1,0
351,1,1,1,1,1,0,1,1,0,1,1,1
1602,1,0,0,0,0,1,0,0,1,0,0,1
1139,0,0,0,0,0,1,0,0,0,0,1,0
1344,1,0,1,0,1,1,1,1,1,0,0,1
424,0,0,1,1,1,0,0,0,0,0,0,1
219,1,0,1,0,0,0,0,0,0,0,0,0
512,1,1,1,1,1,1,1,1,1,0,0,1
949,0,0,0,0,0,0,0,0,0,1,0,1
1495,1,0,0,0,0,1,0,0,0,1,0,1
1827,0,0,1,0,0,0,1,0,0,0,0,0
1462,0,1,0,0,0,1,0,0,0,0,0,0
296,1,1,1,1,1,1,1,1,1,0,0,1
1919,0,0,0,1,0,0,0,0,1,0,0,0
1787,1,0,0,0,1,1,0,0,0,0,1,0
1895,0,1,1,0,0,0,0,0,0,0,0,0
288,1,1,1,1,1,0,0,1,1,1,1,1
1028,1,0,1,0,0,1,0,1,0,1,1,0
1260,1,1,1,0,1,0,0,0,0,1,1,0
1573,0,1,0,0,0,0,0,0,0,1,0,0
841,1,1,1,1,1,0,0,0,1,0,0,0
1879,1,1,0,0,0,1,0,0,0,0,1,0
1754,1,0,1,0,0,1,1,1,0,0,0,1
415,1,0,0,0,0,1,1,1,0,1,1,0
812,1,0,0,1,0,1,1,1,1,0,0,0
226,0,0,1,0,0,0,0,1,0,0,0,0
129,1,0,1,0,0,0,0,0,0,1,1,0
124,0,0,0,0,1,1,0,1,0,1,0,0
377,1,0,0,0,0,0,1,1,0,1,0,0
904,1,0,0,0,0,0,0,0,0,0,0,1
570,0,0,1,0,0,0,0,0,0,1,0,0
1513,1,1,1,0,1,1,1,1,1,0,0,0
484,0,0,0,0,0,0,0,1,0,1,0,0
99,1,0,0,1,0,0,0,0,0,0,0,0
849,0,1,0,0,1,1,0,1,0,0,0,0
1368,0,0,0,1,0,1,0,0,0,0,0,0
169,1,0,1,0,0,0,0,0,0,0,0,0
1909,0,0,0,1,1,0,1,0,1,0,0,0
1491,1,0,0,0,0,1,0,0,0,1,0,1
1842,1,1,0,0,0,1,1,1,0,0,1,0
1628,1,0,0,0,1,0,0,0,0,0,0,0
1102,1,1,1,1,1,1,1,1,1,1,0,0
300,1,1,1,1,1,1,0,0,1,1,1,1
1423,1,1,0,1,0,1,0,1,0,0,0,1
930,1,1,0,0,0,0,0,0,0,0,0,0
711,0,0,1,0,0,0,0,0,0,1,1,1
695,1,0,0,0,0,0,1,1,0,1,0,0
1434,0,0,0,0,0,1,0,0,1,0,0,0
1221,1,1,1,1,1,1,0,1,0,1,1,1
1363,0,1,0,0,0,0,0,1,0,0,0,0
1878,1,1,0,1,0,1,0,0,0,0,0,0
1253,0,0,0,0,1,0,0,0,0,0,1,0
911,1,1,1,0,1,1,0,0,1,1,1,0
913,1,0,0,0,0,0,0,1,0,0,0,0
349,1,1,1,1,1,0,1,1,0,1,1,1
1121,1,1,1,0,0,0,0,0,0,1,0,0
454,1,0,0,0,1,1,1,0,1,1,0,0
482,1,1,1,1,1,1,1,1,1,1,1,1
244,0,0,1,1,0,0,0,0,0,1,0,1
1324,0,0,0,0,0,0,0,1,0,1,0,0
1096,0,0,1,1,0,0,1,1,1,1,0,0
1438,0,1,0,0,0,0,0,0,0,1,0,0
832,1,1,1,0,0,0,1,1,0,1,0,0
1745,0,0,1,0,0,1,1,1,0,0,0,0
1269,1,1,1,1,1,1,1,1,1,1,1,1
77,1,0,1,1,1,1,1,1,0,1,0,0
365,1,1,1,1,1,1,1,1,1,0,1,0
1598,1,0,1,0,0,0,0,0,0,0,0,0
320,1,1,1,1,1,0,1,1,1,0,1,1
850,0,0,0,0,1,0,0,0,0,0,0,1
216,1,0,0,0,1,1,1,0,0,0,1,1
941,0,0,0,0,0,0,1,0,0,1,0,0
1170,1,1,0,1,1,0,0,1,0,0,0,1
917,0,0,0,0,0,1,0,0,0,0,1,0
483,1,0,0,1,0,0,0,0,0,0,0,0
1487,1,1,0,0,0,0,0,1,1,1,1,0
1720,0,1,0,0,1,0,0,0,1,1,0,0
1912,0,0,1,0,1,0,1,0,1,0,0,0
1893,1,0,0,0,0,1,0,0,0,0,1,1
1371,0,0,0,0,0,0,1,0,0,0,1,0
560,1,0,1,0,0,0,0,0,0,1,0,1
732,1,0,0,0,0,0,0,1,0,0,0,0
592,0,0,1,0,0,0,0,1,1,1,0,0
1203,1,1,1,1,1,1,1,1,0,1,1,0
1108,1,1,0,0,0,0,1,1,0,0,0,0
1530,1,0,0,0,1,0,0,1,0,1,0,0
265,1,0,1,1,0,1,0,0,0,0,0,0
130,0,0,0,0,0,0,0,1,1,0,0,0
317,1,1,1,1,1,0,1,1,1,1,0,1
80,1,1,0,0,0,0,0,0,0,0,0,0
649,0,0,1,1,1,0,1,1,1,0,1,1
35,0,0,0,0,0,0,1,0,0,1,0,0
1032,1,1,1,1,1,1,1,0,1,1,1,0
624,0,1,0,0,1,1,1,1,0,0,0,1
1445,0,0,1,1,0,0,0,0,0,1,1,0
19,0,0,0,1,0,0,1,0,0,0,0,0
673,0,0,0,1,0,1,0,0,0,0,0,0
441,1,0,1,0,0,1,0,0,0,0,0,1
1211,1,1,1,1,1,1,1,0,1,0,1,1
110,0,0,0,0,1,0,0,0,0,0,1,0
646,0,1,1,0,1,0,1,1,0,1,0,0
1881,1,0,0,0,1,1,0,1,0,0,0,0
1110,1,1,1,0,0,0,0,1,0,0,0,0
319,1,1,1,1,1,1,0,1,1,1,0,1
1004,1,0,0,1,0,0,0,0,0,0,0,0
1697,0,1,1,0,1,0,1,1,0,1,0,0
1570,0,1,0,0,0,0,1,0,0,0,0,0
224,1,0,0,1,1,1,0,0,1,0,0,1
708,0,0,1,0,0,0,1,0,0,1,0,1
98,1,0,0,0,1,0,0,0,0,0,0,0
1137,0,0,0,0,1,0,0,1,0,0,0,0
182,0,0,0,0,1,0,0,0,0,0,0,1
488,0,0,0,0,0,0,0,0,0,1,1,0
816,1,0,0,0,0,1,1,1,0,0,1,1
23,1,0,0,0,0,1,0,0,0,1,1,0
1710,0,0,0,1,0,1,0,0,0,0,0,0
614,1,1,1,1,1,1,1,1,1,1,1,1
228,0,1,0,0,0,1,1,1,0,0,0,0
251,0,0,1,0,1,0,0,1,0,0,1,0
1202,1,1,1,0,1,1,1,0,1,1,1,1
696,0,0,0,0,1,0,0,0,0,1,0,0
281,1,1,1,1,1,1,1,1,0,0,1,1
213,0,1,0,0,0,0,0,1,0,0,0,0
1016,1,1,1,1,1,1,1,1,1,1,1,1
1545,1,0,0,1,0,0,0,0,0,0,0,0
1528,1,0,0,1,0,1,0,1,0,0,0,0
450,1,0,0,1,0,1,0,0,1,0,1,1
1181,0,1,1,0,0,0,0,0,0,0,0,0
181,1,1,1,1,0,0,0,1,1,0,1,1
684,0,0,0,0,1,0,0,0,1,0,0,0
1580,0,1,0,0,0,0,1,0,0,0,0,0
168,0,0,1,0,0,1,0,0,0,0,0,0
458,0,1,0,1,0,0,0,0,0,0,0,0
797,1,0,0,0,0,0,1,0,0,0,0,0
865,1,1,0,1,0,1,0,1,1,0,0,0
59,0,1,0,1,0,1,0,1,0,0,0,0
1698,0,0,0,0,1,0,1,0,0,0,0,0
833,1,0,1,0,0,1,1,1,0,0,1,0
950,0,1,0,0,0,0,0,0,1,0,0,0
1567,0,0,0,0,0,0,1,0,0,1,0,0
1461,1,1,0,0,0,0,0,0,0,0,0,0
929,1,1,1,1,1,1,1,0,0,0,0,1
1390,0,0,1,0,0,0,0,1,0,0,0,0
1536,0,0,0,0,0,0,1,0,1,0,0,0
1556,0,0,0,0,0,0,0,1,0,0,1,0
1707,1,0,0,1,0,0,1,0,0,0,0,1
1338,0,0,1,0,0,0,0,0,0,0,1,0
1506,1,0,0,1,1,0,0,0,0,1,0,0
1546,0,1,0,0,0,1,0,0,0,0,0,0
1177,0,1,0,0,0,0,0,0,1,0,0,0
425,0,1,0,1,1,1,1,1,0,1,1,0
964,0,0,0,0,0,0,1,0,0,0,1,0
774,1,1,0,1,0,1,0,0,1,1,1,1
123,1,0,0,1,0,1,0,0,0,1,0,0
82,1,0,0,0,0,0,0,0,0,1,0,0
577,1,0,1,0,0,0,0,0,0,0,0,0
1640,0,1,0,0,0,0,0,0,0,0,0,1
1572,0,0,0,0,0,1,0,1,0,0,0,0
1658,1,1,0,1,0,0,1,1,0,0,0,1
1018,1,1,1,0,0,0,1,1,0,1,1,1
532,1,1,0,1,0,0,0,0,1,1,0,1
1104,1,1,1,1,1,1,1,1,1,1,1,1
647,1,1,0,0,0,0,1,1,1,1,1,1
915,0,0,0,0,0,0,1,0,0,0,1,0
1367,1,0,0,0,0,0,0,0,1,0,0,0
394,0,0,0,0,1,1,0,0,0,0,0,0
544,0,0,0,1,0,1,0,0,0,0,0,0
855,0,0,0,0,0,0,1,0,1,0,0,0
1427,0,0,1,0,0,0,0,0,0,0,0,1
1331,1,1,0,0,0,1,1,1,0,0,1,0
1926,0,0,1,0,0,0,0,0,0,1,0,0
1542,0,1,0,0,0,0,0,0,1,0,0,0
91,0,0,1,0,0,0,0,0,0,1,0,0
1446,0,1,0,0,1,1,1,1,1,0,0,0
